time_min,C,OH_mol_per_L
46.7,0.0,0.0
46.75,0.0,1.46e-09
46.800000000000004,0.0,0.0
46.85,0.0,1.46e-09
46.900000000000006,0.0,0.0
46.95,0.0,1.46e-09
47.0,0.0,0.0
47.050000000000004,0.0,1.46e-09
47.1,0.0,0.0
47.150000000000006,0.0,1.46e-09
47.2,0.0,0.0
47.25,0.0,1.46e-09
47.300000000000004,0.0,0.0
47.35,0.0,1.46e-09
47.400000000000006,0.0,0.0
47.45,0.0,1.46e-09
47.5,0.0,0.0
47.550000000000004,0.0,1.46e-09
47.6,0.0,0.0
47.650000000000006,0.0,1.46e-09
47.7,0.0,0.0
47.75,0.0,1.46e-09
47.800000000000004,0.0,0.0
47.85,0.0,1.46e-09
47.900000000000006,0.0,0.0
47.95,0.0,1.46e-09
48.0,0.0,0.0
48.050000000000004,0.0,1.46e-09
48.1,0.0,0.0
48.150000000000006,0.0,1.46e-09
48.2,0.0,0.0
48.25,0.0,1.46e-09
48.300000000000004,0.0,0.0
48.35,0.0,1.46e-09
48.400000000000006,0.0,0.0
48.45,0.0,1.46e-09
48.5,0.0,0.0
48.550000000000004,0.0,1.46e-09
48.6,0.0,0.0
48.650000000000006,0.0,1.46e-09
48.7,0.0,0.0
48.75,0.0,1.46e-09
48.800000000000004,0.0,0.0
48.85,0.0,1.46e-09
48.900000000000006,0.0,0.0
48.95,0.0,1.46e-09
49.0,0.0,0.0
49.050000000000004,0.0,1.46e-09
49.1,0.0,0.0
49.150000000000006,0.0,1.46e-09
49.2,0.0,0.0
49.25,0.0,1.46e-09
49.300000000000004,0.0,0.0
49.35,0.0,1.46e-09
49.400000000000006,0.0,0.0
49.45,0.0,1.46e-09
49.5,0.0,0.0
49.550000000000004,0.0,1.46e-09
49.6,0.0,0.0
49.650000000000006,0.0,1.46e-09
49.7,0.0,0.0
49.75,0.0,1.46e-09
49.800000000000004,0.0,0.0
49.85,0.0,1.46e-09
49.900000000000006,0.0,0.0
49.95,0.0,1.46e-09
50.0,0.0,0.0
50.050000000000004,0.0,1.46e-09
50.1,0.0,0.0
50.150000000000006,0.0,1.46e-09
50.2,0.0,0.0
50.25,0.0,1.46e-09
50.300000000000004,0.0,0.0
50.35,0.0,1.46e-09
50.400000000000006,0.0,0.0
50.45,0.0,1.46e-09
50.5,0.0,0.0
50.550000000000004,0.0,1.46e-09
50.6,0.0,0.0
50.650000000000006,0.0,1.46e-09
50.7,0.0,0.0
50.75,0.0,1.46e-09
50.800000000000004,0.0,0.0
50.85,0.0,1.46e-09
50.900000000000006,0.0,0.0
50.95,0.0,1.46e-09
51.0,0.0,0.0
51.050000000000004,0.0,1.46e-09
51.1,0.0,0.0
51.150000000000006,0.0,1.46e-09
51.2,0.0,0.0
51.25,0.0,1.46e-09
51.300000000000004,0.0,0.0
51.35,0.0,1.46e-09
51.400000000000006,0.0,0.0
51.45,0.0,1.46e-09
51.5,0.0,0.0
51.550000000000004,0.0,1.46e-09
51.6,0.0,0.0
51.650000000000006,0.0,1.46e-09
51.7,0.0,0.0
51.75,0.0,1.46e-09
51.800000000000004,0.0,0.0
51.85,0.0,1.46e-09
51.900000000000006,0.0,0.0
51.95,0.0,1.46e-09
52.0,0.0,0.0
52.050000000000004,0.0,1.46e-09
52.1,0.0,0.0
52.150000000000006,0.0,1.46e-09
52.2,0.0,0.0
52.25,0.0,1.46e-09
52.300000000000004,0.0,0.0
52.35,0.0,1.46e-09
52.400000000000006,0.0,0.0
52.45,0.0,1.46e-09
52.5,0.0,0.0
52.550000000000004,0.0,1.46e-09
52.6,0.0,0.0
52.650000000000006,0.0,1.46e-09
52.7,0.0,0.0
52.75,0.0,1.46e-09
52.800000000000004,0.0,0.0
52.85,0.0,1.46e-09
52.900000000000006,0.0,0.0
52.95,0.0,1.46e-09
53.0,0.0,0.0
53.050000000000004,0.0,1.46e-09
53.1,0.0,0.0
53.150000000000006,0.0,1.46e-09
53.2,0.0,0.0
53.25,0.0,1.46e-09
53.300000000000004,0.0,0.0
53.35,0.0,1.46e-09
53.400000000000006,0.0,0.0
53.45,0.0,1.46e-09
53.5,0.0,0.0
53.550000000000004,0.0,1.46e-09
53.6,0.0,0.0
53.650000000000006,0.0,1.46e-09
53.7,0.0,0.0
53.75,0.0,1.46e-09
53.800000000000004,0.0,0.0
53.85,0.0,1.46e-09
53.900000000000006,0.0,0.0
53.95,0.0,1.46e-09
54.0,0.0,0.0
54.050000000000004,0.0,1.46e-09
54.1,0.0,0.0
54.150000000000006,0.0,1.46e-09
54.2,0.0,0.0
54.25,0.0,1.46e-09
54.300000000000004,0.0,0.0
54.35,0.0,1.46e-09
54.400000000000006,0.0,0.0
54.45,0.0,1.46e-09
54.5,0.0,0.0
54.550000000000004,0.0,1.46e-09
54.6,0.0,0.0
54.650000000000006,0.0,1.46e-09
54.7,0.0,0.0
54.75,0.0,1.46e-09
54.800000000000004,0.0,0.0
54.85,0.0,1.46e-09
54.900000000000006,0.0,0.0
54.95,0.0,1.46e-09
55.0,0.0,0.0
55.050000000000004,0.0,1.46e-09
55.1,0.0,0.0
55.150000000000006,0.0,1.46e-09
55.2,0.0,0.0
55.25,0.0,1.46e-09
55.300000000000004,0.0,0.0
55.35,0.0,1.46e-09
55.400000000000006,0.0,0.0
55.45,0.0,1.46e-09
55.5,0.0,0.0
55.550000000000004,0.0,1.46e-09
55.6,0.0,0.0
55.650000000000006,0.0,1.46e-09
55.7,0.0,0.0
55.75,0.0,1.46e-09
55.800000000000004,0.0,0.0
55.85,0.0,1.46e-09
55.900000000000006,0.0,0.0
55.95,0.0,1.46e-09
56.0,0.0,0.0
56.050000000000004,0.0,1.46e-09
56.1,0.0,0.0
56.150000000000006,0.0,1.46e-09
56.2,0.0,0.0
56.25,0.0,1.46e-09
56.300000000000004,0.0,0.0
56.35,0.0,1.46e-09
56.400000000000006,0.0,0.0
56.45,0.0,1.46e-09
56.5,0.0,0.0
56.550000000000004,0.0,1.46e-09
56.6,0.0,0.0
56.650000000000006,0.0,1.46e-09
56.7,0.0,0.0
56.75,0.0,1.46e-09
56.800000000000004,0.0,0.0
56.85,0.0,1.46e-09
56.900000000000006,0.0,0.0
56.95,0.0,1.46e-09
57.0,0.0,0.0
57.050000000000004,0.0,1.46e-09
57.1,0.0,0.0
57.150000000000006,0.0,1.46e-09
57.2,0.0,0.0
57.25,0.0,1.46e-09
57.300000000000004,0.0,0.0
57.35,0.0,1.46e-09
57.400000000000006,0.0,0.0
57.45,0.0,1.46e-09
57.5,0.0,0.0
57.550000000000004,0.0,1.46e-09
57.6,0.0,0.0
57.650000000000006,0.0,1.46e-09
57.7,0.0,0.0
57.75,0.0,1.46e-09
57.800000000000004,0.0,0.0
57.85,0.0,1.46e-09
57.900000000000006,0.0,0.0
57.95,0.0,1.46e-09
58.0,0.0,0.0
58.050000000000004,0.0,1.46e-09
58.1,0.0,0.0
58.150000000000006,0.0,1.46e-09
58.2,0.0,0.0
58.25,0.0,1.46e-09
58.300000000000004,0.0,0.0
58.35,0.0,1.46e-09
58.400000000000006,0.0,0.0
58.45,0.0,1.46e-09
58.5,0.0,0.0
58.550000000000004,0.0,1.46e-09
58.6,0.0,0.0
58.650000000000006,0.0,1.46e-09
58.7,0.0,0.0
58.75,0.0,1.46e-09
58.800000000000004,0.0,0.0
58.85,0.0,1.46e-09
58.900000000000006,0.0,0.0
58.95,0.0,1.46e-09
59.0,0.0,0.0
59.050000000000004,0.0,1.46e-09
59.1,0.0,0.0
59.150000000000006,0.0,1.46e-09
59.2,0.0,0.0
59.25,0.0,1.46e-09
59.300000000000004,0.0,0.0
59.35,0.0,1.46e-09
59.400000000000006,0.0,0.0
59.45,0.0,1.46e-09
59.5,0.0,0.0
59.550000000000004,0.0,1.46e-09
59.6,0.0,0.0
59.650000000000006,0.0,1.46e-09
59.7,0.0,0.0
59.75,0.0,1.46e-09
59.800000000000004,0.0,0.0
59.85,0.0,1.46e-09
59.900000000000006,0.0,0.0
59.95,0.0,1.46e-09
60.0,0.0,0.0
